example_gene,point_type,celltype,target_celltype,x,y,center_x,center_y
CCND1,uRNA,,11q13 Invasive Tumor Cells,9792.59375,2805.515625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9810.296875,2297.921875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9474.125,2558.890625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9575.265625,2372.03125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9527.5,2622.546875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9478.859375,2565.609375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9821.5,2310.453125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9259.875,3111.234375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9764.109375,2399.171875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9160.40625,2910.65625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9720.109375,2553.890625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9100.15625,2913.046875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9201.34375,2994.5,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9068.0625,2925.265625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9233.625,2939.078125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9131.265625,2941.125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9702.875,3118.15625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9686.671875,2881.359375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9675.734375,2822.859375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9293.984375,2987.25,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9816.6875,3063.046875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9558.1875,2287.8125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9776.21875,2747.734375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9136.6875,2924.359375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9756.015625,2416.390625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9150.265625,3105.5625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9007.65625,2991.140625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9340.015625,3055.859375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9295.578125,3034.640625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9268.53125,3005.71875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9324.828125,3115.015625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9142.21875,3093.78125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9794.921875,3080.875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9741.0625,2841.671875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9765.96875,2430.03125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9243.59375,2980.21875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9242.515625,2967.390625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9124.53125,2893.953125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9100.03125,3100.171875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9011.546875,2878.359375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9677.546875,2519.96875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9218.90625,3110.5625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9500.59375,3015.359375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9107.96875,3031.625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9700.578125,2888.8125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9601.40625,2433.140625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9332.015625,3091.0625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9358.03125,2300.046875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9140.328125,2857.375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9280.21875,3073.046875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9117.53125,2936.5,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9063.0,2907.203125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9692.328125,2818.484375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9623.21875,2975.5625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9668.21875,2307.09375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9756.265625,3058.78125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9203.28125,3088.203125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9050.546875,2865.515625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9116.015625,2964.75,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9020.03125,2983.015625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9786.078125,3090.15625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9705.421875,2893.921875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9597.296875,2850.53125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9764.46875,2413.0,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9192.546875,2918.984375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9807.09375,2326.796875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9025.21875,2907.671875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9458.640625,2326.875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9459.421875,2620.609375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9155.03125,2951.96875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9126.46875,3112.171875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9393.15625,2410.625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9775.234375,2409.875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9767.46875,2405.921875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9785.296875,3087.5625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9814.96875,2853.5625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9530.609375,2387.296875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9674.578125,2465.40625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9048.875,2858.953125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9388.84375,2472.328125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9820.390625,2342.140625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9046.6875,2864.28125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9062.9375,2992.890625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9478.4375,3107.3125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9005.40625,2986.859375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9214.71875,2904.5,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9161.953125,3104.171875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9342.296875,3050.53125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9225.171875,2900.59375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9034.328125,2873.78125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9263.40625,3116.9375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9535.375,2307.703125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9357.59375,2305.984375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9215.90625,2941.25,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9567.953125,2351.546875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9379.40625,2319.484375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9260.71875,3109.90625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9177.625,2563.734375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9692.859375,2473.515625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9752.6875,3092.59375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9657.65625,2475.21875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9804.359375,2809.359375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9826.734375,3073.1875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9410.640625,2425.375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9143.6875,2922.5625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9687.296875,2381.984375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9618.734375,2918.28125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9201.5625,3059.5625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9693.65625,3072.515625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9133.9375,2890.6875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9191.9375,2922.203125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9326.734375,2815.953125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9119.84375,2932.078125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9126.875,2934.609375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9228.40625,2893.296875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9023.453125,2949.5,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9684.125,2686.46875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9632.796875,3101.234375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9129.453125,2865.046875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9365.53125,2452.125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9158.921875,2875.640625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9307.5625,2625.796875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9058.140625,2900.921875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9315.09375,3124.4375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9302.484375,3117.984375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9090.53125,2970.734375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9353.53125,2300.421875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9657.625,2945.421875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9739.78125,2289.125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9312.5625,3123.71875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9810.015625,3055.546875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9579.890625,2809.9375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9091.359375,2977.265625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9028.15625,2870.59375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9157.96875,3054.421875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9123.09375,3097.015625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9817.21875,2790.390625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9012.71875,2878.46875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9039.96875,2871.03125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9543.625,2344.921875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9493.875,2336.8125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9196.296875,3079.1875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9515.390625,2439.328125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9375.484375,2508.34375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9074.15625,3076.8125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9138.84375,2982.546875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9613.203125,2317.859375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9534.078125,2292.46875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9112.75,3024.4375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9787.875,3041.71875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9344.984375,2289.03125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9561.5625,2422.09375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9595.890625,2826.296875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9226.515625,3113.03125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9487.84375,2441.84375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9763.765625,2411.9375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9318.59375,3039.984375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9610.375,2615.265625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9172.21875,3032.671875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9537.359375,2897.484375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9335.203125,2982.546875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9034.578125,2887.453125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9593.265625,2852.59375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9527.515625,3035.171875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9816.921875,2795.765625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9501.421875,2444.421875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9518.375,2534.421875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9500.703125,2444.546875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9074.921875,2926.328125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9111.5625,2923.90625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9320.6875,3043.3125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9064.109375,2986.203125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9806.203125,3062.484375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9711.734375,2941.78125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9270.984375,3002.78125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9804.6875,3071.765625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9142.0,3031.234375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9352.578125,2299.546875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9618.21875,2892.984375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9814.828125,2327.59375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9633.4375,2306.265625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9191.21875,2944.890625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9132.484375,3113.953125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9194.265625,2925.96875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9270.90625,2962.703125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9108.71875,3043.40625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9193.265625,3096.21875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9120.296875,2970.9375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9301.890625,3048.828125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9779.8125,2410.84375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9024.046875,2917.796875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9345.859375,3045.703125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9739.625,2288.09375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9246.328125,2946.484375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9807.765625,2346.3125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9139.203125,2983.53125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9284.34375,3071.1875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9656.015625,2520.328125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9689.421875,2389.25,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9145.0,2951.859375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9127.0625,3022.671875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9037.828125,3054.265625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9694.984375,3061.78125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9804.671875,2375.1875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9715.359375,2611.390625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9366.109375,2285.0,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9387.6875,2289.734375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9500.375,3017.984375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9641.265625,2609.375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9463.875,3125.46875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9354.34375,2314.75,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9788.5,3086.34375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9228.96875,2897.375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9654.53125,3041.421875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9272.96875,3008.4375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9835.125,2886.578125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9318.234375,3118.828125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9106.875,2978.09375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9759.46875,2467.28125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9468.234375,3106.6875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9137.5,3055.375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9749.0625,2474.984375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9781.546875,2761.046875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9592.1875,2360.734375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9758.234375,2902.765625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9157.484375,2974.703125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9119.171875,2906.875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9161.8125,3070.609375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9570.109375,2935.453125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9791.28125,3043.859375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9068.25,2960.984375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9048.859375,2954.265625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9843.96875,2907.78125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9551.328125,2318.6875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9764.203125,2985.984375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9776.0,2846.875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9707.046875,3069.203125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9490.171875,2570.328125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9610.828125,2823.75,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9234.3125,2938.25,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9115.890625,2924.90625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9188.921875,2902.09375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9050.234375,3067.9375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9674.5625,2469.03125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9128.53125,3117.625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9585.1875,2457.453125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9721.21875,2620.09375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9534.53125,2947.046875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9423.9375,2485.03125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9298.90625,3023.796875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9116.078125,2933.109375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9239.28125,2989.921875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9687.859375,3090.484375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9706.015625,2628.140625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9718.8125,2800.71875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9596.921875,2354.90625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9396.078125,2444.65625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9179.359375,2903.265625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9216.65625,2987.578125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9597.953125,2422.125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9137.09375,3125.109375,9430.09375,2704.296875
