,11q13 Invasive Tumor Cells,11q13 Invasive Tumor Cells (G1/S),11q13 Invasive Tumor Cells (Mitotic),Apocrine Cells,B Cells,Basal-like Structured DCIS Cells,"CAFs, DCIS Associated","CAFs, Invasive Associated",CXCL14+ Fibroblasts,Dendritic Cells,Endothelial Cells,Luminal-like Amorphous DCIS Cells,Macrophages,Mast Cells,Myeloid Cells,Myoepithelial Cells,Pericytes,Plasma Cells,T Lymphocytes
PLPP3,0.5042382634708453,0.5042382634708453,0.5042382634708453,1.0,0.5042382634708453,0.5042382634708453,0.3590158384165723,0.5042382634708453,0.06265979804232508,0.5042382634708453,0.07434031475153705,1.0,0.1728036202935775,0.20009304981073642,0.16213891740266445,0.3590158384165723,0.054541283699082156,0.3590158384165723,0.5042382634708453
PMP22,0.2728449718367009,0.2728449718367009,0.2728449718367009,1.0,0.15658013166549803,0.10820583141327364,0.4891911566280316,0.2728449718367009,0.4891911566280316,0.15658013166549803,0.4891911566280316,1.0,0.4891911566280316,0.4891911566280316,0.4891911566280316,0.4891911566280316,0.4891911566280316,0.4891911566280316,0.15658013166549803
PNRC1,0.49261358045007664,0.49261358045007664,0.49261358045007664,1.0,0.49261358045007664,0.49261358045007664,0.3696865601481436,0.49261358045007664,0.08942399172088826,0.49261358045007664,0.08942399172088826,1.0,0.14803813124768467,0.20708472723519955,0.17064108708085443,0.3696865601481436,0.08942399172088826,0.3696865601481436,0.49261358045007664
POGZ,0.48771920527373525,0.48771920527373525,0.48771920527373525,1.0,0.48771920527373525,0.48771920527373525,0.37637444017887167,0.48771920527373525,0.14306711320159385,0.48771920527373525,0.14306711320159385,1.0,0.15184836461443357,0.2150048224180654,0.17363234247105172,0.37637444017887167,0.14306711320159385,0.37637444017887167,0.48771920527373525
POLR2K,0.38918434444552524,0.38918434444552524,0.38918434444552524,1.0,0.25864690362948173,0.25864690362948173,0.6208221559793812,0.38918434444552524,0.15988989607987525,0.25864690362948173,0.15988989607987525,0.6208221559793812,0.1268153519932846,0.20439903896611913,0.15988989607987525,0.6208221559793812,0.15988989607987525,0.6208221559793812,0.25864690362948173
POSTN,0.13855941699813523,0.13855941699813523,0.13855941699813523,1.0,0.2575925881337289,0.2575925881337289,0.5037843514993585,0.09027865013093397,0.5037843514993585,0.2575925881337289,0.5037843514993585,1.0,0.5037843514993585,0.5037843514993585,0.5037843514993585,0.5037843514993585,0.5037843514993585,0.5037843514993585,0.2575925881337289
PPM1A,0.4862255606827062,0.4862255606827062,0.4862255606827062,1.0,0.4862255606827062,0.4862255606827062,0.3778034493289656,0.4862255606827062,0.1522515140142491,0.4862255606827062,0.1522515140142491,1.0,0.14265171422162104,0.21633050486603198,0.1743938692559846,0.3778034493289656,0.1522515140142491,0.3778034493289656,0.4862255606827062
PPP1R9B,0.38338237269208103,0.38338237269208103,0.38338237269208103,1.0,0.15402196064817478,0.11157297008500722,0.6227327842823859,0.38338237269208103,0.2606775294490809,0.15402196064817478,0.2606775294490809,0.6227327842823859,0.2606775294490809,0.2606775294490809,0.2606775294490809,0.6227327842823859,0.2606775294490809,0.6227327842823859,0.15402196064817478
PPP3R1,0.48482377445336367,0.48482377445336367,0.48482377445336367,1.0,0.48482377445336367,0.48482377445336367,0.37883754556635774,0.48482377445336367,0.15261774885191423,0.48482377445336367,0.15261774885191423,1.0,0.12238998465996213,0.2163654159588178,0.17511950588329486,0.37883754556635774,0.15261774885191423,0.37883754556635774,0.48482377445336367
PRDX2,0.490241517769978,0.490241517769978,0.490241517769978,1.0,0.490241517769978,0.490241517769978,0.3749902500061666,0.490241517769978,0.13822934739131404,0.490241517769978,0.13822934739131404,1.0,0.15497208700651322,0.21451314937199037,0.1727692926730975,0.3749902500061666,0.13822934739131404,0.3749902500061666,0.490241517769978
PREX1,0.5072175627072751,0.5072175627072751,0.5072175627072751,1.0,0.5072175627072751,0.5072175627072751,0.36191758118012474,0.5072175627072751,0.13871726607729587,0.5072175627072751,0.13871726607729587,1.0,0.1862174017395273,0.209694590099944,0.16714930339456277,0.36191758118012474,0.13871726607729587,0.36191758118012474,0.5072175627072751
PRKAR1A,0.389503328083931,0.389503328083931,0.389503328083931,1.0,0.2588080447616903,0.2588080447616903,0.6206845634941792,0.389503328083931,0.14836510453054033,0.2588080447616903,0.14836510453054033,0.6206845634941792,0.12598356586359988,0.20382135110824495,0.1646730562053596,0.6206845634941792,0.14836510453054033,0.6206845634941792,0.2588080447616903
PRNP,0.507482885191897,0.507482885191897,0.507482885191897,1.0,0.507482885191897,0.507482885191897,0.35562134633095044,0.507482885191897,0.07307003751889443,0.507482885191897,0.08195375996486601,1.0,0.17672793546945811,0.19849378245800106,0.1664990283459193,0.35562134633095044,0.08195375996486601,0.35562134633095044,0.507482885191897
PRPF19,0.25021257919260526,0.25021257919260526,0.25021257919260526,1.0,0.1815486486264004,0.14946087760664584,0.49889380522240606,0.25021257919260526,0.49889380522240606,0.1815486486264004,0.49889380522240606,1.0,0.49889380522240606,0.49889380522240606,0.49889380522240606,0.49889380522240606,0.49889380522240606,0.49889380522240606,0.1815486486264004
PRPF38B,0.48681884240063333,0.48681884240063333,0.48681884240063333,1.0,0.48681884240063333,0.48681884240063333,0.37642650530807215,0.48681884240063333,0.14597668527000854,0.48681884240063333,0.14597668527000854,1.0,0.13127254132759814,0.2142014850108685,0.17393733273958153,0.37642650530807215,0.14597668527000854,0.37642650530807215,0.48681884240063333
PRPF6,0.4929622730021332,0.4929622730021332,0.4929622730021332,1.0,0.4929622730021332,0.4929622730021332,0.37092543719738025,0.4929622730021332,0.10072767000071955,0.4929622730021332,0.10072767000071955,1.0,0.1508327028146448,0.2094149292377965,0.16978624352963784,0.37092543719738025,0.10072767000071955,0.37092543719738025,0.4929622730021332
PRPF8,0.4958634293095568,0.4958634293095568,0.4958634293095568,1.0,0.4958634293095568,0.4958634293095568,0.3671747966335052,0.4958634293095568,0.08199643179849515,0.4958634293095568,0.08199643179849515,1.0,0.15388382970779269,0.20571029636061616,0.16962744344359684,0.3671747966335052,0.08199643179849515,0.3671747966335052,0.4958634293095568
PRRC2A,0.49227252593978216,0.49227252593978216,0.49227252593978216,1.0,0.49227252593978216,0.49227252593978216,0.3712717210200865,0.49227252593978216,0.10848510241744654,0.49227252593978216,0.10848510241744654,1.0,0.15270575976696069,0.2098052726777408,0.1708674024255624,0.3712717210200865,0.10848510241744654,0.3712717210200865,0.49227252593978216
PSAP,0.3901833846090831,0.3901833846090831,0.3901833846090831,1.0,0.2584874111190053,0.2584874111190053,0.6204264595795541,0.3901833846090831,0.1452136423651657,0.2584874111190053,0.1452136423651657,0.6204264595795541,0.12237070589730129,0.20245281800870119,0.1645611098211493,0.6204264595795541,0.1452136423651657,0.6204264595795541,0.2584874111190053
PSMB4,0.4855766506903382,0.4855766506903382,0.4855766506903382,1.0,0.4855766506903382,0.4855766506903382,0.37924920535678064,0.4855766506903382,0.15810731962647753,0.4855766506903382,0.15810731962647753,1.0,0.15028001864810736,0.2181098824510314,0.17602193198294627,0.37924920535678064,0.15810731962647753,0.37924920535678064,0.4855766506903382
PSMB5,0.28075859138554293,0.28075859138554293,0.28075859138554293,1.0,0.17068721405117207,0.10558071787161177,0.48730144954837634,0.28075859138554293,0.48730144954837634,0.17068721405117207,0.48730144954837634,1.0,0.48730144954837634,0.48730144954837634,0.48730144954837634,0.48730144954837634,0.48730144954837634,0.48730144954837634,0.17068721405117207
PSMG2,0.3891168854910509,0.3891168854910509,0.3891168854910509,1.0,0.2578669715364109,0.2578669715364109,0.6208364902033607,0.3891168854910509,0.1491068401492064,0.2578669715364109,0.1491068401492064,0.6208364902033607,0.12106219303624453,0.20387070611955668,0.16535580085570428,0.6208364902033607,0.1491068401492064,0.6208364902033607,0.2578669715364109
PTMA,0.38275829535990735,0.38275829535990735,0.38275829535990735,1.0,0.1504960316487101,0.10315658875312864,0.6230834502193601,0.38275829535990735,0.26129847964936853,0.1504960316487101,0.26129847964936853,0.6230834502193601,0.26129847964936853,0.26129847964936853,0.26129847964936853,0.6230834502193601,0.26129847964936853,0.6230834502193601,0.1504960316487101
PTPN12,0.4850772127473937,0.4850772127473937,0.4850772127473937,1.0,0.4850772127473937,0.4850772127473937,0.3782903264443589,0.4850772127473937,0.15175005222227142,0.4850772127473937,0.15175005222227142,1.0,0.12904843201315078,0.21619023069161103,0.17506788468827866,0.3782903264443589,0.15175005222227142,0.3782903264443589,0.4850772127473937
PTTG1IP,0.4853820821269207,0.4853820821269207,0.4853820821269207,1.0,0.4853820821269207,0.4853820821269207,0.3783314436400017,0.4853820821269207,0.1499937899842611,0.4853820821269207,0.1499937899842611,1.0,0.12297352927813204,0.2160807774015993,0.17464278658535562,0.3783314436400017,0.1499937899842611,0.3783314436400017,0.4853820821269207
PUM2,0.38934418617250605,0.38934418617250605,0.38934418617250605,1.0,0.258678280737213,0.258678280737213,0.620703879317326,0.38934418617250605,0.14940874346891828,0.258678280737213,0.14940874346891828,0.620703879317326,0.1281097761638513,0.20398500647095402,0.16524452832992997,0.620703879317326,0.14940874346891828,0.620703879317326,0.258678280737213
RAB11A,0.38289797105381984,0.38289797105381984,0.38289797105381984,1.0,0.16001455175278498,0.1037163235158507,0.6229919204725248,0.38289797105381984,0.26266446287927875,0.16001455175278498,0.26266446287927875,0.6229919204725248,0.26266446287927875,0.26266446287927875,0.26266446287927875,0.6229919204725248,0.26266446287927875,0.6229919204725248,0.16001455175278498
RAB11FIP1,0.49040584981525115,0.49040584981525115,0.49040584981525115,1.0,0.49040584981525115,0.49040584981525115,0.374715368016486,0.49040584981525115,0.13878923145354377,0.49040584981525115,0.13878923145354377,1.0,0.15601436940959532,0.21423965317213908,0.17228959992257323,0.374715368016486,0.13878923145354377,0.374715368016486,0.49040584981525115
RAB18,0.4866202206415929,0.4866202206415929,0.4866202206415929,1.0,0.4866202206415929,0.4866202206415929,0.3786394035994474,0.4866202206415929,0.16335849268756455,0.4866202206415929,0.16335849268756455,1.0,0.16335849268756455,0.21819729336053256,0.17546083864782214,0.3786394035994474,0.16335849268756455,0.3786394035994474,0.4866202206415929
RAB1B,0.2805102049547037,0.2805102049547037,0.2805102049547037,1.0,0.17311431223783325,0.10692422906824092,0.4875304553328126,0.2805102049547037,0.4875304553328126,0.17311431223783325,0.4875304553328126,1.0,0.4875304553328126,0.4875304553328126,0.4875304553328126,0.4875304553328126,0.4875304553328126,0.4875304553328126,0.17311431223783325
RAB21,0.3886580148886943,0.3886580148886943,0.3886580148886943,1.0,0.25859732940821867,0.25859732940821867,0.6209136093714358,0.3886580148886943,0.1621638579207772,0.25859732940821867,0.1621638579207772,0.6209136093714358,0.130990264128591,0.20519013918020054,0.1621638579207772,0.6209136093714358,0.1621638579207772,0.6209136093714358,0.25859732940821867
RAB25,0.27835923662518347,0.27835923662518347,0.27835923662518347,1.0,0.1757869403472035,0.1051165582028876,0.48901735885378217,0.27835923662518347,0.48901735885378217,0.1757869403472035,0.48901735885378217,1.0,0.48901735885378217,0.48901735885378217,0.48901735885378217,0.48901735885378217,0.48901735885378217,0.48901735885378217,0.1757869403472035
RAB2A,0.4907675103283265,0.4907675103283265,0.4907675103283265,1.0,0.4907675103283265,0.4907675103283265,0.3735882269555132,0.4907675103283265,0.12754336820180084,0.4907675103283265,0.12754336820180084,1.0,0.15439254006250813,0.21269949022578072,0.17185034748388714,0.3735882269555132,0.12754336820180084,0.3735882269555132,0.4907675103283265
RAB5B,0.4936632222054193,0.4936632222054193,0.4936632222054193,1.0,0.4936632222054193,0.4936632222054193,0.3695704312576174,0.4936632222054193,0.09196698993723997,0.4936632222054193,0.09196698993723997,1.0,0.1508624113191022,0.2078462569180078,0.1695415422624508,0.3695704312576174,0.09196698993723997,0.3695704312576174,0.4936632222054193
RAB7A,0.38759187120049365,0.38759187120049365,0.38759187120049365,1.0,0.25716970198758243,0.25716970198758243,0.6212990307428831,0.38759187120049365,0.16493177361353856,0.25716970198758243,0.16493177361353856,0.6212990307428831,0.1266214621077786,0.2061198316875209,0.16493177361353856,0.6212990307428831,0.16493177361353856,0.6212990307428831,0.25716970198758243
RABEP1,0.4987717498674142,0.4987717498674142,0.4987717498674142,1.0,0.4987717498674142,0.4987717498674142,0.36657964286413786,0.4987717498674142,0.1077757342026148,0.4987717498674142,0.1077757342026148,1.0,0.1740695577599348,0.20845416762625715,0.1610473994083502,0.36657964286413786,0.1077757342026148,0.36657964286413786,0.4987717498674142
RABGAP1,0.3885006347559904,0.3885006347559904,0.3885006347559904,1.0,0.2582926080127553,0.2582926080127553,0.6210497538017355,0.3885006347559904,0.16288274710782985,0.2582926080127553,0.16288274710782985,0.6210497538017355,0.13089481878714007,0.2055370335282342,0.16288274710782985,0.6210497538017355,0.16288274710782985,0.6210497538017355,0.2582926080127553
RACK1,0.5255378311447761,0.5255378311447761,0.5255378311447761,1.0,0.5255378311447761,0.5255378311447761,0.14109191618788836,0.5255378311447761,0.34387689479995337,0.5255378311447761,0.34387689479995337,1.0,0.34387689479995337,0.34387689479995337,0.34387689479995337,0.2493248104854447,0.34387689479995337,0.16863604359076417,0.5255378311447761
RAN,0.3891349641995957,0.3891349641995957,0.3891349641995957,1.0,0.2578192827916333,0.2578192827916333,0.6208666728665748,0.3891349641995957,0.14863199182523676,0.2578192827916333,0.14863199182523676,0.6208666728665748,0.11923125119279111,0.2038599522882215,0.1652281345492331,0.6208666728665748,0.14863199182523676,0.6208666728665748,0.2578192827916333
RANBP2,0.49216867921752394,0.49216867921752394,0.49216867921752394,1.0,0.49216867921752394,0.49216867921752394,0.37137716826712946,0.49216867921752394,0.10562075639886692,0.49216867921752394,0.10562075639886692,1.0,0.1514057081073893,0.20992737055250277,0.17050524885418206,0.37137716826712946,0.10562075639886692,0.37137716826712946,0.49216867921752394
RANBP9,0.49032812733433273,0.49032812733433273,0.49032812733433273,1.0,0.49032812733433273,0.49032812733433273,0.3739241659478634,0.49032812733433273,0.1264670495019445,0.49032812733433273,0.1264670495019445,1.0,0.15258660712099828,0.21286708184112446,0.17205245690453483,0.3739241659478634,0.1264670495019445,0.3739241659478634,0.49032812733433273
RASSF3,0.2615918010296782,0.2615918010296782,0.2615918010296782,1.0,0.17009797936128473,0.11158747741755375,0.4943182091395681,0.2615918010296782,0.4943182091395681,0.17009797936128473,0.4943182091395681,1.0,0.4943182091395681,0.4943182091395681,0.4943182091395681,0.4943182091395681,0.4943182091395681,0.4943182091395681,0.17009797936128473
RBM33,0.4894944820477117,0.4894944820477117,0.4894944820477117,1.0,0.4894944820477117,0.4894944820477117,0.3736080755044604,0.4894944820477117,0.11949575778145793,0.4894944820477117,0.11949575778145793,1.0,0.14863181452117974,0.21181181810290883,0.1718966735369818,0.3736080755044604,0.11949575778145793,0.3736080755044604,0.4894944820477117
REEP5,0.5072406237854663,0.5072406237854663,0.5072406237854663,1.0,0.5072406237854663,0.5072406237854663,0.35943651509943564,0.5072406237854663,0.1226929101075046,0.5072406237854663,0.1226929101075046,1.0,0.18464392421116532,0.20635736194363002,0.16679903274572988,0.35943651509943564,0.1226929101075046,0.35943651509943564,0.5072406237854663
RER1,0.4933568760221672,0.4933568760221672,0.4933568760221672,1.0,0.4933568760221672,0.4933568760221672,0.3708033850438703,0.4933568760221672,0.10491142411910696,0.4933568760221672,0.10491142411910696,1.0,0.1532820075374173,0.20970065262490697,0.1700776992252584,0.3708033850438703,0.10491142411910696,0.3708033850438703,0.4933568760221672
RHOH,0.26864514927337046,0.26864514927337046,0.26864514927337046,1.0,0.16979328718362532,0.10725140590479677,0.49223878935270377,0.26864514927337046,0.49223878935270377,0.16979328718362532,0.49223878935270377,1.0,0.49223878935270377,0.49223878935270377,0.49223878935270377,0.49223878935270377,0.49223878935270377,0.49223878935270377,0.16979328718362532
RNF10,0.38918538702228556,0.38918538702228556,0.38918538702228556,1.0,0.2579607808410196,0.2579607808410196,0.6208343769345706,0.38918538702228556,0.14782945599610056,0.2579607808410196,0.14782945599610056,0.6208343769345706,0.11569661189155812,0.20377195788649693,0.1649667823977201,0.6208343769345706,0.14782945599610056,0.6208343769345706,0.2579607808410196
RNF103,0.4913391679810586,0.4913391679810586,0.4913391679810586,1.0,0.4913391679810586,0.4913391679810586,0.3736988942652231,0.4913391679810586,0.13194976718239518,0.4913391679810586,0.13194976718239518,1.0,0.15655422347642034,0.21348113913354297,0.17207466637722935,0.3736988942652231,0.13194976718239518,0.3736988942652231,0.4913391679810586
